mntd_standard,mntd_normal,mntd_actual,mass_fdiv_standard,mass_fdiv_normal,mass_fdiv_actual,beak_width_fdiv_standard,beak_width_fdiv_normal,beak_width_fdiv_actual,hwi_fdiv_standard,hwi_fdiv_normal,hwi_fdiv_actual,city_id,urban_pool_size
-0.08438945254709501,0.4659133138381907,47.04784790048048,1.3753126098188835,0.9361477254658885,0.93274745246852,-0.8092505955637556,0.3524538369117579,0.5703226319072916,1.006632128456807,0.9184211402340945,0.9278417242286234,10,4
-1.0761978624713666,0.0036782646866787326,28.839665926919245,-0.09860278177769516,0.4820179320029531,0.6753132276592216,0.36797475291183274,0.5961728849087139,0.6260098508245808,-0.1659391144418771,0.4891932928586859,0.4380119617771232,14,6
1.6377798942960478,0.996054607545199,52.2050354735333,0.7604820069364714,0.9182750189010591,0.9502772995100128,0.43528593911036906,0.6996757861040177,0.6606757925460516,-1.6363086673919967,0.0030188428503361135,0.9081184366454246,19,4
-0.9077396424913681,7.1618446141684e-4,28.788711036796045,-0.5330037806095073,0.3887914047534044,0.6024865197778705,0.0917745360509199,0.5386980591908179,0.577423065266811,-0.08957251610870333,0.47329830725490035,0.4435131397997822,21,6
0.1840877147656923,0.5922945937217381,49.53916950266744,0.870683139379644,0.8012419591638131,0.9024739155758915,-0.6918169477960777,0.329377498687925,0.5586866509581004,0.8790749432334147,0.8797835993312573,0.9178213901422989,29,4
1.3238788657326381,0.9922388334720151,51.115823160168404,0.303059578229295,0.5951469161494043,0.9313592109677532,-0.2319713053278352,0.41626480090094325,0.5523798314389577,-1.3262750058373316,0.0028506282293225826,0.91195682887406615,46,4
1.521700458352762,0.994133155305158,55.87965563310474,0.6003136665979262,0.7801572302860162,0.9550513379461195,0.11652787244699109,0.5576749994577996,0.6208856493398199,-1.5191795527159535,0.0037966834039514677,0.893971357309536,49,4
-0.9395624125118571,0.06846598235867511,31.07310611344834,-0.3886995119556637,0.4636855845532416,0.6748377074974893,0.5928838734151143,0.7046066640216447,0.7298329272616644,-0.3567417745413312,0.4663744948947246,0.5487921770571788,57,5
-0.648996168238414,0.20594979865802618,26.58315247174507,-1.1812150794025182,0.38892489800048274,0.5692960804847956,-0.6681029768304215,0.32306325606832204,0.6743825661823306,-0.9507076315310521,0.18341103179076063,0.4058203997711906,65,6
0.6848918869240898,0.650613647728148,24.422717846828835,-1.024252302959426,0.31398115494215106,0.6403209997030558,-0.4399236671507365,0.4198024162278033,0.6810722646044145,-0.6152788285003569,0.39425711862731877,0.6395982446735958,73,8
1.2344383534698133,0.9266332577811441,28.193320642955673,-0.31776150129008174,0.4798909397429391,0.6652553501015815,-0.9840479188891261,0.30269144460403835,0.3918077200688306,0.2676654759675664,0.5497705843039273,0.5582119501420337,74,7
-0.5395167950981862,0.22487925274016998,27.148879918505394,-1.5256213166831738,0.12126291628682759,0.5869905838682835,1.0658851269245324,0.6594426470257023,0.7295225627937971,-1.002172992739628,0.20365988439440183,0.39766965680213895,79,6
1.758380732555195,0.9883196263936053,48.22034762269393,-1.4215655010117652,0.12148612208680415,0.5512736654098612,-0.8306806897988726,0.3263976753770705,0.4707289580836974,-0.711239521919805,0.33669435608106096,0.4072842692845615,84,6
-0.6650344451252628,0.12041996428421559,24.995857010142654,0.02569326735053295,0.5079826109063016,0.6902949434632294,-0.12094737773031686,0.4836569985353046,0.5888735298336905,-0.2537382680734828,0.5369481387482344,0.5965316882875604,88,7
-0.021516058409905413,0.46795988557173285,38.95420644617123,-0.5362554253638062,0.2718959564364573,0.7170738482497097,-0.23833944591118014,0.4065084790354943,0.6430666653526298,-0.9384996240584225,0.19850595113015357,0.5412034593940026,93,5
1.437154961593344,0.993643631606559,46.80941165834669,0.24163361737195171,0.5973676718133832,0.9218623929047371,-0.025610193081985325,0.49359371228465626,0.5892594676563927,-1.4439121504506114,0.0012508581700823556,0.9287166295063416,101,4
0.12014616052237577,0.5791835644691696,38.466195448805976,-0.2468895825456712,0.4299681602475239,0.6786836234946393,0.02657744898097376,0.47795738377986596,0.6391175604944441,0.39487260566724547,0.632127235282826,0.5151453328877875,111,5
-0.7456135546405742,0.16621760167410257,25.296613486087313,-0.7990300160875455,0.35021888114423527,0.6259544816296547,0.09773692952616153,0.538222465246046,0.6231804139538507,-0.36145606439004235,0.4172025086673367,0.5026189640013206,112,6
0.9228574956093248,0.5524691172939142,48.20038751609155,0.1983305245770868,0.6659456403825953,0.7962197789558453,-1.6880243316095727,0.22770738281484043,0.3560292878233266,0.20653051585094764,0.7049752116768918,0.7261472865499793,116,5
-0.6077957886284245,0.423831335296711,23.415395475540713,1.3171859279858855,0.8565319183404289,0.8054265569519586,0.1030101085460203,0.5828833610283785,0.6550136034263555,1.1416078665736784,0.7557736580540693,0.8010970833500131,122,9
-0.9643813813836608,0.004252890772942603,34.51768438347825,0.6294810170241747,0.837322985820882,0.9402279171283348,-1.1685006956980521,0.16854754780743458,0.43486808792579035,0.9701866875044232,0.9999999999999982,0.9773571004817074,139,4
-0.807003100238802,0.1592748143065632,25.46939991168596,-1.426100426934505,0.18200790487909324,0.5922183950735289,-0.12624672214145985,0.4424829251749021,0.5929552280375429,-0.7648358169442755,0.2423816540615915,0.4387737413152201,140,6
-0.9756893343961048,0.15152995415429238,32.67743544445886,-1.138153655337425,0.20297030432189783,0.6490168594474517,1.7380521414325614,0.8973634921520128,0.8039727029454576,-0.9143835970594903,0.18977359597888244,0.438332185113054,143,5
0.9048614396546902,0.7714046030539594,41.19172727459098,-0.10471095029563318,0.49518471499977795,0.7021391367784133,-0.5923774507303985,0.4146918742839193,0.635224187659382,-0.1383199996841534,0.4972446322917487,0.5876192683477636,144,5
-1.2254619254529295,0.2552926931574081,21.93476605657785,0.7394201842538991,0.8018945947986411,0.8399640921640112,-0.5521230569702816,0.3920604593541743,0.45440066146511915,1.3352404680810888,0.8653330653531137,0.8173411142523981,154,7
1.7181013099539195,0.9913955638832815,47.32450696150827,0.840272623945763,0.7581041511523458,0.8053063029210515,-0.7240625699498975,0.3463567975373685,0.47790302748737096,1.8875553268727143,0.9897169634694871,0.7717755228525521,155,6
0.1216349651590886,0.47032700792873505,40.783010225917046,-0.2536474084793589,0.4175242352564254,0.7258157213474428,-0.07432077145037264,0.507968559833405,0.6223341868159433,-0.15063885019048975,0.4628786236077016,0.5989080243192854,178,5
0.7100349807449481,0.6661950996999387,26.552195925993242,-1.621564550447015,0.09476204746351354,0.5381244684561388,-2.239970534113453,0.007211946699263063,0.26480305133724524,-0.5613427466690011,0.4054891571276168,0.4284768076990098,179,7
-1.1100436871611312,0,32.38531925173242,-0.2633426306107514,0.4840078207806645,0.902993477222648,-1.6504244633049303,0,0.3306674663350751,1.1085443253267364,0.9995905081788177,0.9855901011545569,187,4
0.4231430821978593,0.7715619224314569,45.14176912388821,-0.9547341935801636,3.1034728905502776e-15,0.8748656664139399,-0.9515934658579641,0,0.7075121249324299,-0.42390725623811604,0.2277245794442136,0.9483237537886493,193,3
0.6231705849419124,0.9592073091479192,44.62252988884936,-0.45537486518229425,0.13598876279172523,0.8952297871120821,-0.9256832527895813,0.058946643906789394,0.4532682472102677,-0.6439483224574916,0.029668453444432884,0.9368453368269469,196,4
-0.6303540379990988,0.18038035803111646,26.084246073656512,-1.1288193748328648,0.2705456928498812,0.5893192800436562,0.5955451219779365,0.6426585963048257,0.6974710158230436,-0.6202758260385219,0.33571141088485107,0.4500417842234589,200,6
-0.8636757424189019,0.3516413291368105,24.593043494712493,0.0415386795411262,0.5437143501695209,0.691818908563655,-1.7428900246546872,0.16331869005696342,0.3401488199052233,0.28613240667604867,0.5817600543123087,0.6631909660501462,202,8
-0.15808168607222386,0.33922820413272803,26.47587061904061,-0.20029167195711778,0.5995376051278204,0.6649397465907597,-0.029155269745243132,0.5519188030784513,0.6504789451047446,-0.32036086878272435,0.5915093961597493,0.6546215269179649,219,8
0.5098802652756388,0.47944642953298033,25.461873080546106,0.0029890255934352304,0.64923521023411,0.6955054578280332,-0.43267464305983616,0.4622029861078471,0.6191490159724902,-0.3907094326532925,0.48264469256941595,0.6480717309718973,225,9
0.9943451740326005,0.7089198578767287,27.215272315666336,-0.4755311497885634,0.40472513983232516,0.6206661464703628,0.985717063682767,0.692704109752306,0.7594950800762402,-1.24723427667237,0.22770289946460828,0.529799065362984,234,7
-0.5305300920708721,0.2309277358157995,25.117890049294413,0.06117210323721889,0.6613823826517283,0.6969890014940912,7.06070048714002e-4,0.5656108628051907,0.6206109892885628,-0.16870230598742827,0.5746884000259957,0.6139591962787804,249,8
1.1283780534830259,0.8758406840800762,27.046416016369744,-1.172742627445352,0.21065378606272228,0.5280329706293436,0.6914896297374464,0.756619277627304,0.8222408481803379,-1.2811223916755314,0.15976791825328082,0.31954646431124445,250,6
-0.15066994550997703,0.45222300658617864,23.647574830350155,0.40071872896919303,0.6051165451728752,0.6831280842526889,1.518020145402153,0.7513087471629666,0.7961128249109418,-0.3065545021520905,0.5817020282948187,0.6400834488816772,255,8
0.36324690172432494,0.7301643760025305,45.119576893768695,-0.999151524789426,0,0.8721015324502104,-0.9952693634181062,0,0.7013361963218999,-0.3643188471261547,0.2689169877829708,0.94839266950388,273,3
1.5610996166305338,0.9959679983998765,27.7583421262611,-1.2704989860459783,0.2085108592428953,0.524297914604633,1.0563434766580602,0.8403121663210665,0.8688685531840613,-1.424783792935128,0.1568615929187819,0.30869412215658304,274,6
-0.40525031076869944,0.2631343391859575,24.9751386860075,-0.8387989152380668,0.5004414124748396,0.5995296274956151,-2.529650752658721,0.044249798315739976,0.28371709560435604,-0.5045731337305978,0.5073873243008389,0.6241671839329096,289,8
1.8714957278435316,1,51.522874775955316,-0.9135752709840109,0.2624009496702716,0.5870677265745017,0.9348337293372557,0.810637566858369,0.8610331206442331,-1.1974378021375236,0.14843858815745123,0.3649603078300577,316,5
0.0734794598602184,0.4627291745127187,25.01591301882521,-0.45475500287756504,0.5330714292983473,0.6633265872151394,0.7727394989441786,0.6914952232016602,0.7715378704667334,-0.6181176687572383,0.4709692922038175,0.6241992162303459,322,8
0.3510992299883312,0.6171999583250533,56.3137276235331,-0.2916852730855241,0.43491753068448846,0.6766396770106097,1.4845908668796541,1,0.9265140938043889,-0.7664137033343247,0.24716320689005267,0.36956446412403016,324,4
1.4218918578867294,0.6953979950818687,50.77335972826817,1.4140277493146063,0.9481824237900042,0.9469890314707228,1.111959125188558,0.8996149226033539,0.9049779128584182,0.9842459150439988,0.9087803374087383,0.9142670360045554,347,5
0.2673916625665069,0.6667510128012726,44.90568199683225,-1.0657362025464119,0,0.8702311656979943,-1.0613858036347268,0,0.6971638934962444,-0.26878983180261,0.3321550853782041,0.9490570217261942,351,3
-0.7941303870387929,0.39140547219389027,24.736110933345557,-0.41315283265852626,0.581527221929143,0.6220266283801474,0.015092037696280333,0.5628576481564987,0.7022349103538907,-0.31723129419378854,0.5020720751990194,0.6309769918540545,352,8
-0.29534960767866186,0.2481297816970012,23.235374313908384,0.5382186219128017,0.641251995185317,0.7574877249937346,0.45441603224480315,0.6119693854305047,0.6931240331637635,0.10364059958259265,0.5719046712955034,0.6939657158281847,361,9
-0.761898425228938,0,30.79177422059903,0.6514326897606989,0.9455608714160296,0.9706302778097025,0.6517623916541856,0.9407710176056963,0.9290048940542265,0.7654667362679983,1,0.9933941008757879,364,3
-0.5686700237037404,0.21087412593634175,24.405690710207324,-0.46279359305561896,0.5225707089726179,0.6640370713749388,0.5216018548975733,0.5907348326698988,0.7085915692056787,-0.7661172838927549,0.3742348113212545,0.6195892517265945,369,8
0.00898619243421094,0.31378405872907394,21.599010724805908,-0.7904138067142724,0.4999703713327918,0.6362927744814014,-2.521130881751606,0.1266795744158819,0.32251873749696797,-0.5708112599528117,0.4749495449213233,0.6232384146184384,394,12
0.48538116853314733,0.48024704662420575,24.35671449498537,-0.3483912997524726,0.516210959830165,0.6005892041707617,-2.6263360615706084,0.15302019724370142,0.40096201336754134,-0.5156166414704365,0.48069260560438015,0.5820998859406264,396,9
-1.2676312666490286,8.761468595869089e-4,28.98454173362073,0.29473977427160797,0.5842918517746319,0.6928219122978468,0.07833489287297661,0.5548534002764131,0.841897669848574,-0.10810431628810392,0.46249539032511056,0.47583088991648487,402,5
1.3684271321361676,1,61.85370758621202,1.0079947446820035,0.9999999999999994,0.9803794081825199,1.0278622992083681,1,0.9524057369764778,-1.365166399298724,0,0.8971007031368033,413,3
1.3899256097357273,1,56.18825764136285,0.929360090327779,0.9999999999999992,0.9452969676135727,0.9407599862277775,1,0.8689519706751894,-1.388283366078493,0,0.9143160648637799,419,3
1.055816756897002,0.4683547813545321,24.170872306684252,1.328384138828921,0.8012560324452356,0.8156465062250566,1.324049309523244,0.7243100648527019,0.7622266263701045,0.42561689709769246,0.6396142346655426,0.735715574062752,429,9
0.0351729896459035,0.6224823198313401,45.7410426197405,-1.4961546530226515,0.007671059496052134,0.5359196701877883,-1.760479529361854,0.09715035428971557,0.49159243510126194,-1.4850738348648684,0.08396689307568574,0.4548402242916105,443,4
-1.3708514128322775,0.2245306210666143,15.52905728489575,0.8577932344966064,0.7418770089600402,0.7660141859866899,0.681445577697537,0.6881853702813172,0.7217629550738706,1.1600138238270903,0.8185660896435912,0.8399609554837594,459,10
0.6862906063179645,0.7360134880882885,53.92909491858125,-1.1822096436139655,0.16239491264023892,0.5368012525176244,0.233211753496944,0.6295636172522164,0.710275103670467,-0.36426214615234376,0.4538510591712653,0.5866116413890917,467,4
-0.0534524478015687,0.40503089934238923,33.82535503939882,0.006162088318472347,0.666177493655652,0.7104710073073903,-1.4455555079337317,0.2568999185820372,0.3575156017690858,-1.5687046203368944,0.29156421870980126,0.38633204810662203,468,5
1.4102498766673084,0.7912368645450046,35.83828806161335,1.0314637197318508,0.7317737161061425,0.7898447615162014,-0.22943247111245643,0.504485183286365,0.6379157335690737,-0.22857613915182062,0.4979940705149456,0.56758400728609,474,10
1.3620088664785213,1,61.233234781864574,1.0252813607339546,1,0.9791072378540485,1.0450006181104265,0.9999999999999998,0.949342878273009,-1.3586352531633028,0,0.8989787199290573,488,3
0.072759455683334,0.4888929016628467,33.95557352485239,-0.3536196653932098,0.43359770242738177,0.6567033081330247,0.20333123317087543,0.6652558399732025,0.7887268982706642,-1.136083927565371,0.2556184925987733,0.4121531095090386,501,5
-0.08484635934660649,0.4284466089805435,27.568582475148673,0.7378675129701839,0.6939838053303606,0.7308275869200704,0.7597321560001495,0.7568173541712078,0.8553670575522686,-0.574278128442489,0.3687427287281959,0.4364321761104501,502,6
-0.06213797533471369,0.246159208218583,23.292895819807352,1.3447141547667665,0.911287750465338,0.9046926060177528,-0.48301115745279616,0.5006104540057812,0.5585064927872572,0.010190535879661844,0.606125430971025,0.6384431038134201,514,9
0.35439516757690187,0.5032758717891032,40.26306331159394,-1.2905739467908495,0.2436566598815286,0.5702895709899006,-1.1828780979463789,0.3215226557062981,0.5095964489180806,-0.7320463000098029,0.45470151499754613,0.6033265574376675,530,5
2.3474295068956654,0.9624160596862372,45.9514927931514,1.217052571469756,0.8616006565280669,0.8820110153151686,-0.1402973647753913,0.5591760492325487,0.6166479444238061,-0.19635089181112433,0.5304575037140576,0.6039898890841118,544,8
1.0415639900119824,1,55.570769019311705,1.3564878808051062,0.9999999999999994,0.9943032573796937,1.3657730048008982,1,0.9861119742993114,-1.0357423305431812,0,0.9162015977747738,557,3
-0.12722941479204145,0.4053077982245867,30.716851757146355,0.04950245155087269,0.537931750986246,0.6461327808071907,-1.0336160399622663,0.28177264288153503,0.46346177162006663,-1.0682979850902643,0.3056904646820543,0.41732212172542443,559,6
1.3491471596047777,1,62.480940211935454,1.058174442730886,1,0.9898570918722217,1.0802316969813184,1,0.975312230753718,-1.345047470308621,0,0.8952040639895044,562,3
0.6893384157633389,0.5349551480273527,30.953630960748118,1.4108113777948366,0.8945345900471474,0.9098798003624015,0.03432650828564965,0.6333029669006556,0.6873633316062249,-0.04486712337784643,0.564738130078476,0.6149612899970016,564,8
0.8624656218979097,0.8607068797328055,61.847209730865934,-0.3984106919730454,0.42405072065933935,0.6315735130026788,0.479497884235027,0.871855809722534,0.8727880598873077,-0.8374051055404634,0.1651936659811578,0.3801516259610036,571,4
-0.4509873570540369,0.26003768449114406,23.841324499825166,1.2585016933186062,0.8862268771676335,0.8945238852965376,-1.0458048692176114,0.41890211618383855,0.482148147197759,0.1784801942859919,0.6567179846910413,0.6811889728414551,578,8
0.41476107957035757,0.6047080473326443,21.403664555311103,1.309371843642075,0.7817454870696025,0.8011087759912714,0.9651951588493922,0.7096550035518879,0.715316875329701,-0.14794161189098481,0.46811278309089543,0.6334277559373225,589,10
0.022047043959845806,0.37804608908572734,29.332322524324105,-0.264073242784643,0.4747288846694771,0.6097024937797026,-0.353428212747252,0.45827341530301935,0.6250162719448004,-1.028948661783148,0.3756894653035131,0.4837324257050613,603,8
1.1997128656309088,0.5126136910279004,30.244926226263864,1.4896502712716693,0.9863061878203879,0.9801633275319833,-0.5561316842953016,0.4537007582001623,0.46141510895162635,-0.9048322678638523,0.401389271770074,0.4488921445508932,624,8
1.3353695800924952,1,63.27289065833688,1.0885607039938723,1,0.9984846050403322,1.1122100731215467,1,0.9963000661999242,-1.3305832610321235,0,0.8928119830082589,627,3
-0.6761489993180729,0.28083282397964815,19.22562302978954,1.4208705913189026,0.8661249606731518,0.8659717140375895,-0.22288254368422394,0.5244537541719079,0.6052647679426088,0.7717452460422601,0.7439860228785924,0.7760688931508061,629,7
1.2636717342516726,1,58.64426607314309,1.1955074486915434,1,0.9854034161877133,1.2137114038798724,1,0.9645287930455625,-1.2583756363056817,0,0.9068344563374549,639,3
1.3696820867355766,1,65.23845563442372,1.007127941206516,1,0.9978101290965458,1.030684567236903,1,0.9946545898358113,-1.3658436209258125,0,0.8868876828835136,655,3
0.017352486628339856,0.4316967111002759,34.78524679943077,1.1742946097551539,0.8997448290550267,0.8949914627320581,-0.34146118498456046,0.5361711615877094,0.6013240258112357,1.0655803901085301,0.8962552192529629,0.907935919120512,674,5
1.3340211650030893,1,63.32485819463286,1.0913118280161274,1,0.9991834171288783,1.1150720751004168,1,0.9980057582163171,-1.3291733122744822,0,0.8926551181319675,679,3
-1.2078756305259977,0.262304127080162,19.518999402008784,1.8916550532445355,0.9008208324069245,0.906390711030066,-0.369598036109607,0.5131968178021085,0.6040593876924463,0.708424320277767,0.7660406418495426,0.7893594403753733,693,6
-0.17353229837748693,0.353220362106059,20.8752234401609,1.6871997435438093,0.9637035592405577,0.9565716281788571,1.276263543873504,0.8727612483673687,0.8729437001137949,1.3178036637473873,0.9053572420294044,0.9022236757109283,724,8
1.3922333754273775,0.7879811580753728,26.55124306647215,-0.46887548162701054,0.296743039388975,0.6957556971826969,-0.808270524973016,0.2471505105312065,0.5953087047766981,0.4722520209855368,0.5931090925557696,0.6659248654832439,758,7
0.581768749702057,0.4217137791132489,23.131881323129484,1.0259523472904832,0.7883692031302009,0.8248928804613181,-0.1736730325090399,0.531979176169704,0.5927202884737861,0.6275608170909818,0.7203109740571938,0.7665120938243181,788,9
1.0418458549355498,0.7365936391121879,33.695768332189026,0.47975204453914827,0.6156460331238909,0.73397918497305,-0.765061415782965,0.40065478289828316,0.5815145822035009,0.4776424274823007,0.5942174688934073,0.6390746729473684,821,9
-0.8765728581530013,0.32269444377317946,19.627160498349415,1.9852471996869836,0.8467489773923147,0.861036110546205,-0.25119960432583327,0.5679070888206367,0.6360249953504478,0.6060717085568633,0.660285423103046,0.7149690965270213,838,10
1.6732454641811203,0.9251511843563748,39.36460550654867,-0.6743126134282901,0.39352388153138357,0.8356723514124624,-1.9162364581159586,0.09690344505607136,0.35664202784114435,-0.6539183788746796,0.3986292712589628,0.6010077608620756,854,8
-1.2414485952675485,0.2489460995667349,15.968480336451377,1.276470418769196,0.8816329143542552,0.8958844107184596,-0.9745289432548289,0.42798293756797,0.4937465753718956,1.718130371387653,0.954657322162086,0.9538859549432872,862,11
1.8800183644545805,0.6669466943146882,45.6918352102254,-0.2657571388271104,0.6571583325422435,0.7927738265919124,-1.4511521032352315,0.33803438605973896,0.4395998743568305,-1.3037483722925158,0.4055789222053848,0.5386705616543472,902,6
0.9075923346677398,0.7826224886114125,43.76274102954798,0.32886525724434396,0.5941644378620314,0.8081308576246786,-1.8002405789010385,0.012852162114444215,0.4461736301323246,-0.2708997600870675,0.43802439788820774,0.5765150484477137,906,5
0.5544151815940027,0.5895516489319061,25.70105652088922,0.06425398333567932,0.553454159880273,0.6737512866608011,-0.0956336103018705,0.5262148371559175,0.6550459112536797,-1.0922424290320731,0.33876414606226424,0.46940500120790385,907,10
0.5822268017565259,0.4542040663561397,23.499698609858044,0.736297528165131,0.7787073877027635,0.7974510290599481,-0.6102368230008447,0.45590406528850813,0.5289530116356742,-0.6172827475447427,0.473075516445022,0.5694820216739485,909,9
-0.4564317819449722,0.2899510347346888,39.11210344081056,0.9745663222420856,0.9782151293354427,0.9417642129280459,-1.50071137662148,0.17776894173795021,0.3624284897801622,0.8718839939533682,0.9217946848424753,0.8914156732501195,919,4
1.6760762860885459,1,68.45293181102137,-0.12726167723240775,0.45268128393912677,0.8003610348567691,-1.00496327126584,0.07896486488638625,0.4933411887733116,-0.6297117648721888,0.2723112716412331,0.4979997563204383,936,4
0.48214535748119847,0.871911016993721,51.48329752089973,-0.39873466220053583,0.29510795202619283,0.8399941316079559,-0.5948190695415657,0.18225549022504453,0.6907195639028848,-0.7629163803391483,0.3197388725905197,0.5837394513755885,971,4
1.2133940700208135,0.7259776356484549,56.06176189941177,-1.4298202631676622,0.32323088759110274,0.7601990565305617,-1.1343348826087742,0.3904639786078945,0.5195243540253149,-1.3171346828763386,0.4240172232346168,0.5190501668985273,974,4
-0.364203660133231,0.37734461866261804,25.671101017158154,0.8878615337979197,0.7071481218369161,0.8372090798208381,-0.7979482603717674,0.3591854424097415,0.6520803371901704,-1.5458427007122177,0.1594411455756718,0.5142612448967181,1040,6
1.038671091485873,0.5575054736550593,24.359257862040035,0.34068103666107535,0.6580042686751493,0.7487655436300962,-0.18907584151939852,0.5407096264164152,0.622149113171742,1.8024179050408042,0.9079742206669196,0.9117895182111219,1079,9
0.11731340930178799,0.5248801121618148,22.538347823937237,-0.2903604368637278,0.4294163958682073,0.7306051002935702,-0.8423502850216378,0.3197530744779348,0.6360270923405212,-1.3457364236330498,0.16690242966072177,0.5042343872735532,1110,7
-0.6147611384706453,0.3045566916059555,23.623796454900653,-0.02317542562687378,0.4991318049642534,0.760236604570278,-0.7420105998715659,0.36061934217933805,0.6431706388931314,-1.6646821811247972,0.13042327198654113,0.46203772389673825,1122,6
