city_id,NMDS1,NMDS2
1,-0.2517304126986089,-0.5002800990882856
10,0.4269988036788019,-0.3003020743632828
14,0.48489037717392375,-0.38803698231414846
19,0.31619520503540416,-0.13854956063856994
21,0.48489037717392375,-0.38803698231414846
29,0.4269988036788019,-0.3003020743632828
46,0.3161952050354042,-0.1385495606385699
49,0.31619520503540416,-0.13854956063856994
57,0.48489037717392375,-0.38803698231414846
65,0.4979620832120028,-0.5817994692843239
73,0.6736673067964427,-0.5349988433177927
74,0.5396815649752585,-0.5105462802949767
79,0.5396815649752585,-0.5105462802949767
84,0.4833545836763623,-0.3624973646286618
88,0.7084594414879253,-0.4612794595245303
93,0.6355121240442001,-0.4209914596830117
101,0.31619520503540416,-0.13854956063856988
111,0.285805925225372,-0.39083133631586414
112,0.5396815649752585,-0.5105462802949767
116,0.6355121240442001,-0.4209914596830117
122,0.8941142122855611,-0.5890549358341847
139,0.31619520503540416,-0.13854956063856988
140,0.5396815649752585,-0.5105462802949767
143,0.38633777026578625,-0.4096007523666459
144,0.44317981461460876,-0.4534162391476675
154,0.5396815649752585,-0.5105462802949767
155,0.38633777026578625,-0.4096007523666459
178,0.38633777026578625,-0.40960075236664584
179,0.5396815649752585,-0.5105462802949767
187,0.31619520503540416,-0.13854956063856994
193,0.22353260500948227,-0.09889250973716045
196,0.31619520503540416,-0.13854956063856988
200,0.5396815649752585,-0.5105462802949767
202,0.7084594414879253,-0.4612794595245303
219,1.0421963472758564,-0.7081884226860302
225,0.9683369998257457,-0.6213051559002541
234,0.6396712625089497,-0.4658559208014516
249,0.8441608080625772,-0.6053871366694261
250,0.44317981461460876,-0.4534162391476675
255,1.130198213921122,-0.7254506596239003
273,0.22353260500948233,-0.0988925097371604
274,0.44317981461460876,-0.4534162391476675
289,1.62781353437998,-0.7497606496391758
316,0.3860678410984476,-0.35098442975347527
322,1.5468475787858484,-0.6369383278556006
324,0.2354241080154735,-0.2176037805946872
347,2.0204538502212155,-0.7934313209248428
351,0.2235326050094823,-0.09889250973716042
352,0.8711372878686958,-0.5406260075012058
361,1.5930534897307662,-0.8061161449138082
364,0.22353260500948233,-0.09889250973716046
369,1.436389402597718,-0.6394514868276031
394,2.0092469853865635,-0.9933595133891299
396,1.0036403219221024,-0.8161460232673549
402,0.3926228808617201,-0.3666435063737305
405,0.6924588339806933,-0.006362754582215836
413,0.22353260500948233,-0.0988925097371604
419,0.22353260500948233,-0.09889250973716045
429,2.132845005396605,0.45637675721030735
443,1.1749086831958997,0.852736199862704
459,2.0982673598636516,-0.7587236169068052
467,1.1749086831918094,0.8527361998699542
468,1.8629244463642152,-0.01607411332157574
474,0.7177916888793445,-1.0999808793253507
488,0.22353260500948233,-0.09889250973716045
501,0.39839272759822736,-0.4767292357522213
502,0.39839272759822736,-0.4767292357522213
514,2.0661346294130807,-0.38881730851585955
530,1.7324468078696245,0.6117680076599833
544,1.9400820631137512,0.016432802280696806
557,0.22353260500948227,-0.09889250973716045
559,0.43525444787198936,-0.6205732011978693
562,0.22353260500948233,-0.09889250973716045
564,1.9452531211383424,-0.0626645505682982
571,0.3489179449906783,-0.20705115162087928
578,2.1641870168692914,-0.4266471136201192
589,2.043413369168092,-0.2748210593755976
603,1.4280921526705237,-1.270642930908312
624,2.0493344331590353,-0.20175150244773157
627,0.2235326050094823,-0.09889250973716042
628,0.6924588339806933,-0.006362754582215836
629,2.148379423133098,-0.28849161446165206
639,0.22353260500948233,-0.09889250973716046
655,0.22353260500948227,-0.09889250973716045
674,2.0450547580522778,-0.245722589493094
679,0.2235326050094823,-0.09889250973716042
685,0.6924588339806933,-0.006362754582215836
693,2.399665267372756,-0.34309686542872614
724,2.399087568428618,-0.36421612264818953
734,0.6924588339806933,-0.006362754582215836
758,1.183249070812236,1.2888763397522012
775,0.6924588339806933,-0.006362754582215836
788,2.3935108593253527,-0.39094970629927556
795,0.6924588339806933,-0.006362754582215836
821,0.6916899560489399,-0.9422337621465752
824,0.6924588339806933,-0.006362754582215836
838,2.4763418003973463,-0.5030755390256945
852,0.8361445705873789,-0.30278923867336577
854,1.4037409053797076,1.0892815371952151
860,0.6924588339806935,-0.0063627545822157894
862,2.3862659679881357,-0.4856858246122711
880,0.6924588339806933,-0.006362754582215836
885,0.6924588339806933,-0.006362754582215836
895,0.6924588339806933,-0.006362754582215836
902,1.6295165375894145,1.1857771896098954
903,0.6924588339806933,-0.006362754582215836
906,1.051480125290427,1.0484184622194201
907,0.689807038343756,-1.1055318608270592
909,2.269152166147435,-0.3337876553140181
919,1.0514800346957256,1.0484185804961494
936,0.9939287893478551,0.9077020144853123
950,0.8361445705873789,-0.30278923867336577
971,1.0833876724444742,1.0145684873552254
974,1.5574216433199324,0.760866308758616
977,0.6924588339806933,-0.006362754582215836
994,0.6924588339806935,-0.006362754582215678
1014,0.6924588339806933,-0.006362754582215662
1022,0.6924588339806933,-0.006362754582215836
1027,0.6924588339806933,-0.006362754582215836
1040,1.553414033036109,0.5771535903644959
1053,0.6924588339806933,-0.006362754582215836
1079,2.3422635325510615,0.333925002874663
1110,1.5534140330360195,0.5771535903647588
1122,1.553414033036111,0.5771535903644915
1123,2.71566068195072,0.1973646538096237
1143,1.5371389249290393,0.6537834404584109
1146,1.1236388566781048,0.9640490284957206
1223,1.8306995396635746,0.5073854080936241
1308,2.6366164463668684,0.04597680302132991
1325,2.531255419332911,0.06749628752361937
1329,2.531255412909415,0.06749628808219031
1557,-0.0351586784969011,0.4449607606256246
1575,-0.03515867849690106,0.4449607606256247
1576,0.013287205394437276,0.4633302488575533
1639,-0.05827259216241113,0.594359525423719
1663,0.004261302885062897,0.4308763226544424
1684,-0.05827259216241113,0.594359525423719
1708,-0.05827259216241113,0.594359525423719
1716,0.004261302885062897,0.4308763226544424
1744,-0.05827259216241113,0.594359525423719
1758,-0.05827259216241113,0.594359525423719
1777,-0.05827259216241113,0.594359525423719
1786,-0.05827259216241113,0.594359525423719
1806,-0.05827259216241113,0.594359525423719
1825,-0.05827259216241113,0.594359525423719
1836,-0.05827259216241113,0.594359525423719
1844,-0.05827259216241113,0.594359525423719
1864,-0.05827259216241113,0.594359525423719
1918,-0.05827259216241113,0.594359525423719
1919,-0.05827259216241113,0.594359525423719
2025,-0.05827259216241113,0.594359525423719
2054,-0.05827259216241113,0.594359525423719
2059,-0.05827259216241113,0.594359525423719
2131,-0.05827259216241113,0.594359525423719
2144,-0.05827259216241113,0.594359525423719
2176,-0.05827259216241113,0.594359525423719
2195,-0.05827259216241113,0.594359525423719
2237,-0.05827259216241113,0.594359525423719
2298,-0.05827259216241113,0.594359525423719
2378,-0.0351586784969011,0.4449607606256246
2455,-0.05827259216241113,0.594359525423719
2473,-0.0351586784969011,0.4449607606256246
2503,0.004261302885062897,0.4308763226544424
2524,-0.05827259216241113,0.594359525423719
2542,-0.05827259216241113,0.594359525423719
2546,-0.05827259216241113,0.594359525423719
2737,-0.05827259216241113,0.594359525423719
2757,0.004261302885062897,0.4308763226544424
2792,-0.0351586784969011,0.4449607606256246
2860,-0.05827259216241113,0.594359525423719
2897,-0.05827259216241113,0.594359525423719
2907,-0.05827259216241113,0.594359525423719
2937,-0.05827259216241113,0.594359525423719
2983,0.20042862795602326,0.9817528999431173
3022,-0.05827259216241113,0.594359525423719
3037,-0.05827259216241113,0.594359525423719
3041,-0.05827259216241113,0.594359525423719
3042,-0.05827259216241113,0.594359525423719
3070,-0.05827259216241113,0.594359525423719
3203,-0.05827259216241113,0.594359525423719
3216,-0.05827259216241113,0.594359525423719
3228,-0.05827259216241113,0.594359525423719
3255,0.11033849778944385,1.0472991616208294
3278,-0.82656173904965,1.5321491091178419
3279,-0.0351586784969011,0.4449607606256246
3280,-0.05827259216241113,0.594359525423719
3362,-0.05827259216241113,0.594359525423719
3392,-0.05827259216241113,0.594359525423719
3395,-0.05827259216241113,0.594359525423719
3407,-0.05827259216241113,0.594359525423719
3412,-0.05827259216241113,0.594359525423719
3430,0.013287205394437276,0.4633302488575533
3528,-0.05827259216241113,0.594359525423719
3574,-0.29802693372144456,0.5747731758525157
3593,-0.05827259216241113,0.594359525423719
3684,-0.7415513117848062,1.4657512300578932
3709,-0.8202361281630445,1.5346834201224344
4189,-3.0725685485793477,2.0582329163297657
4225,-0.2706181270340054,0.46727483232392725
4259,-0.2396414340705813,0.3218355350312686
4328,-0.29802693372144456,0.5747731758525157
4370,-0.2980269337214445,0.5747731758525155
4446,-0.9988876713165071,1.6907223872395782
4783,0.11033849778944385,1.0472991616208294
4822,-3.0261209519749626,2.189910691442931
4830,-1.3388118861487397,1.8846581158054043
4939,-0.05827259216241113,0.594359525423719
5002,-0.29802693372144456,0.5747731758525157
5155,-0.799172995140573,1.7195720498336586
5734,-0.2171863380163145,0.1189511490163512
5823,0.4932903117186039,1.233450883720705
5894,-0.2171863380163145,0.1189511490163512
5939,-0.36789517212972306,0.4380743705921913
5945,-0.36789517212972306,0.4380743705921913
6164,-0.5462705021272407,0.6590024989129524
6270,-0.6557558654260942,0.20631203099558318
6483,-0.7535653999508245,0.3558314239077602
6499,-0.743901803198387,-0.031201822031666188
6545,-0.6675704053764269,0.10653794607002162
6564,-0.743901803198387,-0.031201822031666188
6601,-0.5948225471152366,-0.08046987836798822
6637,-0.5948225471152427,-0.08046987836797405
6660,-0.7471009125405931,-0.10111815807943575
6693,-0.743901803198387,-0.031201822031666236
6696,-0.743901803198387,-0.031201822031666236
6701,-0.8574995985952079,-0.0665241988505446
6747,-0.8574995985952079,-0.0665241988505446
6755,-0.8574995985952079,-0.0665241988505446
6770,-0.8574995985952079,-0.0665241988505446
6779,-0.8574995985952079,-0.0665241988505446
6786,-0.743901803198387,-0.031201822031666236
6803,-0.7471009125405931,-0.10111815807943575
6882,-1.0270586427742205,-0.18976199187855763
6887,-1.0270586427742205,-0.18976199187855763
6935,-0.8574995985952079,-0.0665241988505446
6998,-0.8574995985952079,-0.0665241988505446
7014,-1.0438781872905478,-0.10782561297234429
7062,-0.9527214426395068,0.11831540096662523
7073,-0.8574995985952079,-0.0665241988505446
7086,-0.9599770427324942,-0.05510887191624181
7100,-0.7650150698235945,0.0856660051716773
7154,-0.8574995985952079,-0.0665241988505446
7204,-0.8574995985952079,-0.0665241988505446
7235,-0.8574995985952079,-0.0665241988505446
7241,-0.8574995985952079,-0.0665241988505446
7262,-0.9599770427324942,-0.05510887191624181
7292,-0.8574995985952079,-0.0665241988505446
7308,-0.7471009125405931,-0.10111815807943575
7310,-0.8574995985952079,-0.0665241988505446
7332,-0.84350738255571,-0.13773113246017335
7367,-1.0994069997387286,-0.26462051251952323
7431,-0.7471009125405931,-0.10111815807943575
7480,-0.7471009125405931,-0.10111815807943575
7483,-0.84350738255571,-0.13773113246017335
7503,-0.8574995985952079,-0.0665241988505446
7542,-0.940503919069721,-0.5691042747008201
7554,-0.7471009125405931,-0.10111815807943575
7555,-0.7471009125405931,-0.10111815807943575
7593,-0.8574995985952079,-0.0665241988505446
7655,-0.940503919069721,-0.5691042747008201
7700,-0.7471009125405931,-0.10111815807943575
7714,-0.940503919069721,-0.5691042747008201
7725,-0.7471009125405931,-0.10111815807943575
7747,-0.7471009125405931,-0.10111815807943575
7769,-0.8200324223625332,-0.6214754992784318
7824,-0.8200324223625332,-0.6214754992784318
7842,-0.881416418180874,-0.6748700079749972
7899,-0.7471009125405931,-0.10111815807943575
7909,-0.8200324223625333,-0.6214754992784318
7930,-0.9365951976998915,-0.19865296574612473
7932,-0.9316050802184013,-0.5720727563718988
7969,-0.7420744275249341,-0.5171196539960731
7973,-0.8510835959829002,-0.16975989223085722
8010,-0.7420744275249341,-0.5171196539960731
8017,-0.7471009125405931,-0.10111815807943575
8021,-0.8200324223625333,-0.6214754992784318
8052,-0.8510835959829002,-0.16975989223085722
8070,-1.1414977878915973,-0.2449833636622937
8099,-0.8516741025869732,-0.10579517915017132
8145,-0.889918177313749,-0.3849679793107314
8154,-0.8191424148186799,-0.26244500791599046
8173,-0.7471009125405931,-0.10111815807943575
8238,-0.8191424148186799,-0.2624450079159904
8251,-0.7471009125405931,-0.10111815807943575
8331,-0.8191424148186799,-0.26244500791599046
8363,-0.8191424148186799,-0.2624450079159904
8398,-0.7108589030287231,-0.16215521760677165
8502,-0.710858903028723,-0.16215521760677162
8517,-0.9365951976998915,-0.19865296574612457
8527,-0.6874498832532511,-0.2675791433739131
8558,-0.9173036097325922,-0.3802832875989641
8565,-0.9365951976998915,-0.19865296574612465
8632,-0.9365951976998915,-0.19865296574612457
8683,-0.527189399327083,-0.03642508472819908
8719,-0.527189399327083,-0.03642508472819908
8733,-0.527189399327083,-0.03642508472819908
8819,-1.406073683248565,-0.039192957737855
8896,-0.7119878844994506,-0.5594059736534251
8923,-0.7308412001667961,0.021304680961945616
8973,-0.7471009125405931,-0.10111815807943575
9063,-0.9309095900290512,-0.59126183164855
9180,-0.6874498832532511,-0.2675791433739131
9218,-0.9365951976998915,-0.19865296574612457
9402,-0.7200735756800961,-0.1675614164368313
9416,-1.0927417739212237,-0.30116931865004676
9482,-1.5128394438141983,-0.2157555253761943
9520,-1.1998701040091253,-0.26210723453834905
9531,-1.126410216401944,-0.35253872262211566
9535,-1.126410216401944,-0.35253872262211566
9582,-0.9540731215765802,-0.12054840572258667
9679,-0.8213317382152031,-0.20639864668159852
9752,-0.8891850017995744,0.02166106011740908
9768,-0.7231636155358242,-0.06103843471707623
9976,-1.1496005510369636,-0.5414159131857066
10034,-1.0910943604560894,-0.5390623225682926
10100,-1.1854189039666123,-0.49766847673382697
10119,-1.4033223925790905,-0.6353748187125229
10774,-0.9322900534946718,-1.01188804253935
11000,-1.8078379858811942,-1.2697714521066878
11197,-1.9090621544001605,-1.2706637086692438
11536,-1.4996660931800234,-0.6229499878168284
11554,-1.7889942190413977,-1.0075969496333557
11699,-1.2088444275543377,0.4649630885432408
12333,-0.615461372571801,-0.4607156326308333
12349,-0.615461372571801,-0.4607156326308333
12743,-1.2027380678263595,-0.7621029366266673
12745,-1.2027380667413827,-0.7621029380782591
12748,-1.066879841046378,-0.7636045210961847
12755,-1.2027380667416492,-0.762102938077903
12760,-2.055464196375548,-1.4226986839029174
12761,-1.2027380667414094,-0.7621029380782239
12784,-1.8790601292049574,-1.3772177731473152
13030,-0.4839383948682886,-1.3786890475621212
13076,-1.4467714466321568,0.7532546190973354
13097,-0.8379704867148331,-1.520688897877002
13130,-0.8418918195825729,-1.518865747227083
13183,-0.3220222649522809,-1.023620692023696
